noise_type,metric_type,target,value,success,param_mean,param_var,param_s_vs_p,param_amount,param_strength,param_power,param_num_threshold,param_len_threshold,param_noise_strength,param_stripe_width,param_direction,param_angle,param_intensity,param_gamma,param_factor,param_slope,param_sun_angle,param_sun_azimuth,param_sun_elevation,param_Minnaert_constant_B,param_Minnaert_constant_G,param_Minnaert_constant_R,param_Minnaert_constant_NIR,param_haze,param_rayleigh
salt_pepper,psnr,36.0,36.05747144478984,True,,,0.8662934389135108,0.0013805038399897,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,37.0,37.0623029486559,True,,,0.1319581004922513,0.0004533621919606,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,38.0,37.99158552925375,True,,,0.5741839911686795,0.0005428727324319,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,39.0,39.00798045390502,True,,,0.6298143209773748,0.0004831987254798,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,40.0,39.909578165775095,True,,,0.6384776629626235,0.0004141886351718,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,41.0,40.99583242287097,True,,,0.3992049639653779,0.0002108799956229,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,42.0,42.02577174292972,True,,,0.1767269091720119,0.0001426706232945,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,43.0,42.99006173056785,True,,,0.329317414601776,0.0001222532565152,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,44.0,44.00517863997263,True,,,0.977253272633024,0.0002994137868106,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,45.0,44.923016805391576,True,,,0.8605419806743244,0.0002049482509996,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,46.0,45.92039175473956,True,,,0.7182041090611266,9.229509942875333e-05,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,47.0,46.9235761973193,True,,,0.2097042350680855,4.199069669778778e-05,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,48.0,48.0768282007353,True,,,0.8594321642412941,6.0064955347148354e-05,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,49.0,49.02678295883968,True,,,0.702980757989795,5.392495286063191e-05,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,50.0,50.07122614368421,True,,,0.98007997917566,6.029147270562096e-05,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,51.0,51.064720496607336,True,,,0.99986080636072,3.201772291047493e-05,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,52.0,51.97346196764244,True,,,0.9686830771062104,4.654969012737362e-05,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,53.0,52.949390207698826,True,,,0.9648040264670572,1.0907245533594376e-05,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,54.0,54.071646752817045,True,,,0.9769731977250308,9.421619805402813e-06,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,55.0,54.97009781836428,True,,,0.8870285475201791,5.989520284663385e-06,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,56.0,55.87930783016471,False,,,0.6355345986854134,7.911772894639895e-06,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,57.0,56.8190196444659,False,,,0.9312558336881417,1.7833449119651147e-06,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,58.0,58.33871405771613,False,,,0.7800902830902565,1.1101674862113527e-05,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,59.0,60.305601633466345,False,,,0.7321225075538426,9.708384451951905e-06,,,,,,,,,,,,,,,,,,,,,
salt_pepper,psnr,60.0,59.90621996604254,True,,,0.212192436180734,2.836357136783862e-06,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.1,0.10844165244888775,True,,,0.735404655424424,0.12831560375673468,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.15,0.14242070396522713,True,,,0.9816401651104589,0.184007174814313,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.2,0.21849559314579026,True,,,0.3700525098198202,0.05323600243269622,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.25,0.24726382863916296,True,,,0.9750364650285186,0.08213765899570627,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.3,0.28964668084131623,True,,,0.6138300248697457,0.04665802840836612,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.3500000000000001,0.3358044440214554,True,,,0.7703286906491748,0.04443781798713436,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.4000000000000001,0.41487900184782767,True,,,0.5038225765347992,0.0292790776064955,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.45,0.45822333496867157,True,,,0.8492406330912443,0.03126554299297721,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.5000000000000001,0.5173476655207758,True,,,0.938279287643501,0.02749991051724589,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.5500000000000002,0.5579855114877041,True,,,0.6602470400935428,0.02006918406267378,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.6000000000000002,0.5875786212131996,True,,,0.12508248885744921,0.014827731282248763,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.6500000000000001,0.6709920493510748,True,,,0.956944631509799,0.015754250304551562,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.7000000000000002,0.717389988931621,True,,,0.5048785008840802,0.010195482006861099,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.7500000000000002,0.7258710825821192,True,,,0.40169103776256065,0.00955057648601365,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.8000000000000002,0.7752448351880646,True,,,0.9860220521323948,0.009777404783067958,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.8500000000000002,0.8538633802149714,True,,,0.9515657245344826,0.005806451721870096,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.9000000000000002,0.9215399958730184,True,,,0.10621568799074407,0.002118640002103759,,,,,,,,,,,,,,,,,,,,,
salt_pepper,ssim,0.9500000000000004,0.9437207088936272,True,,,0.33466745094574335,0.0015996495646104667,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,0.0,0.24053853120340116,False,,,0.34647513189810675,9.963472092911305e-06,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,1.0,1.0014847223846812,True,,,0.9648800126588408,0.0001431451776479,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,2.0,1.9898369379504848,True,,,0.4112836521623613,0.0001555200692136,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,3.0,3.087658572018087,True,,,0.6303571572193591,0.0004760604574308,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,4.0,4.008601318621858,True,,,0.7490890313158877,0.0010290777108726,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,5.0,4.961229306747558,True,,,0.2083138493385021,0.000915136713278,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,6.0,5.962430741116468,True,,,0.3214268865602122,0.0014995088709995,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,7.0,7.0994659115491245,True,,,0.2127364778219094,0.0019801379766657,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,8.0,7.958298395156729,True,,,0.4398334968724544,0.0028357014874109,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,9.0,9.04614409468315,True,,,0.9437656321653732,0.0075009005888317,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,10.0,10.093441103213337,True,,,0.9213589887029344,0.008892451890631,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,11.0,11.010531037216913,True,,,0.7858997043508978,0.0085029375131863,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,12.0,11.944341486602934,True,,,0.8515904444659226,0.0109858771008931,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,13.0,13.009511402522888,True,,,0.5903439927965193,0.0092544755629016,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,14.0,13.995099845003995,True,,,0.32384822032295,0.0080861071443003,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,15.0,14.999890475403095,True,,,0.8955342909136887,0.0193409544935784,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,16.0,16.035304617030825,True,,,0.6777163913592745,0.0157249748876316,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,17.0,16.996451100934234,True,,,0.9811273826409592,0.0289256287164238,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,18.0,18.004157186745665,True,,,0.7284712141801304,0.0210572755509883,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,19.0,19.00262058322346,True,,,0.476413388843576,0.0173134956989184,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,20.0,19.99658816164104,True,,,0.9314843280579876,0.0362504521846565,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,21.0,20.992534491195048,True,,,0.947704573437947,0.0410403063856702,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,22.0,22.000170418050367,True,,,0.9148169081297726,0.042631244896884,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,23.0,22.99327088479248,True,,,0.5030585920513646,0.025999846063122,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,24.0,24.09978916397837,True,,,0.9559250013281676,0.0564565955199605,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,25.0,25.00897442272338,True,,,0.9326880106332572,0.0568500000304695,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,26.0,25.99075962582332,True,,,0.6108669141503174,0.0380084652392965,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,27.0,27.006149321702942,True,,,0.7417513510527919,0.0487743617070812,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,28.0,28.000230697408064,True,,,0.8174828757622851,0.0586586373454245,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,29.0,28.988614905837352,True,,,0.8869546708859659,0.071191831846618,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,30.0,29.9435178778106,True,,,0.440504638891074,0.0419029768898187,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,31.0,31.092134744935624,True,,,0.7637900462476112,0.067623608080626,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,32.0,32.00586173888465,True,,,0.7010449298860756,0.0655944453460098,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,33.0,32.99899926257678,True,,,0.7368587882044004,0.0730336707747538,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,34.0,33.99626124152026,True,,,0.7579587601106387,0.0804583875205881,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,35.0,35.001443578831605,True,,,0.7293739951453077,0.0818289664550022,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,36.0,35.999496668369915,True,,,0.3358362780455292,0.0551872795417513,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,37.0,36.9913852904096,True,,,0.954669583543949,0.1379609444591592,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,38.0,38.004329033263495,True,,,0.6220225006610953,0.0840052029650123,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,39.0,38.99900296558846,True,,,0.923326854458332,0.1437878189369761,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,40.0,39.99029291306257,True,,,0.300508494017693,0.0669647897851365,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,41.0,41.0039071648199,True,,,0.8929753211343906,0.1506965035007067,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,42.0,41.99775131200351,True,,,0.8806234438779665,0.153570688425388,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,43.0,42.99736757130996,True,,,0.9190993924828804,0.1752034209205559,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,44.0,44.05534810491345,True,,,0.9104908005739072,0.1804213776328835,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,45.0,45.009617505361255,True,,,0.8440039125491268,0.1655887096106015,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,46.0,45.99346913402581,True,,,0.974178853868296,0.2308451367617812,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,47.0,46.99422817096029,True,,,0.9517843175486612,0.2286121008768731,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,48.0,48.00654741508069,True,,,0.8225314364637494,0.1829559729737132,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,49.0,48.99992041029922,True,,,0.9107979969009544,0.2267092956153703,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,50.0,50.00027416154084,True,,,0.6729529977957299,0.1591191251777868,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,51.0,50.90250948282579,True,,,0.9679260499308514,0.2868663432356764,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,52.0,52.00076193129032,True,,,0.5082968257650021,0.1401785722291344,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,53.0,53.00487131248589,True,,,0.2913508224118404,0.1189892681296951,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,54.0,54.00024532921717,True,,,0.4098157787890704,0.1378358936232678,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,55.0,55.00469238609495,True,,,0.7874084388129309,0.2316094908558516,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,56.0,56.00250412246814,True,,,0.0310903743151303,0.10920269135085,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,57.0,57.00678917679649,True,,,0.4817074932018251,0.1661859997199677,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,58.0,58.02805566221545,True,,,0.7123262931070681,0.2299462840434509,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,59.0,58.99198857026644,True,,,0.6402838762969064,0.2162439194377169,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,60.0,59.998780651418095,True,,,0.8643814401316657,0.3275132128718414,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,61.0,61.0042574392152,True,,,0.9626051060934626,0.4318680860753922,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,62.0,61.99316781864757,True,,,0.9703720720834847,0.4572452943810974,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,63.0,63.0054550937604,True,,,0.9565046780614022,0.4565046330266262,,,,,,,,,,,,,,,,,,,,,
salt_pepper,rmse,64.0,63.92552653167821,True,,,0.5896716200876868,0.2414912833667126,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,0.0,0.0064379374186197,True,,,0.8234218738510809,6.417345153569062e-05,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,1.0,1.0040334065755208,True,,,0.6270154054858615,0.0087469159643407,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,2.0,1.9954744974772136,True,,,0.8473562504120199,0.0204614891357136,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,3.0,3.006902058919271,True,,,0.72198632280569,0.0276359893771626,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,4.0,4.005112965901692,True,,,0.2772161655308804,0.0276383629600909,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,5.0,4.99859619140625,True,,,0.6496056708148733,0.0447307920575201,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,6.0,6.045433044433594,True,,,0.8200194079813979,0.0615337408688431,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,7.0,7.002240498860677,True,,,0.7268708246845154,0.0668549461611874,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,8.0,8.009923299153646,True,,,0.9809027110323676,0.0960633416879805,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,9.0,8.993204752604166,True,,,0.1161166167659846,0.0580349162502607,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,10.0,10.004364013671877,True,,,0.2553907423827198,0.0693664376436307,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,11.0,11.002838134765623,True,,,0.0156544167807388,0.0672534585520915,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,12.0,11.991808573404947,True,,,0.9137392959423132,0.1379660189919378,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,13.0,12.995773315429688,True,,,0.1310469988131136,0.0852025115538012,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,14.0,13.971817016601562,True,,,0.1435798330732423,0.0925886310263416,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,15.0,14.992459615071615,True,,,0.7884241108297797,0.1550463273948182,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,16.0,15.9962526957194,True,,,0.7144206226607108,0.1559579689114521,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,17.0,16.994644165039062,True,,,0.9614144845841036,0.2120607803014598,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,18.0,17.999056498209637,True,,,0.2366396495302508,0.1276364092947977,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,19.0,19.00384267171224,True,,,0.8284253245478248,0.2089527160336,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,20.0,19.944812774658203,True,,,0.0018681172455435,0.1253884308765923,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,21.0,20.99701690673828,True,,,0.8745018787631117,0.2432273294359974,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,22.0,22.097740173339844,True,,,0.5667674128258654,0.1960086564998393,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,23.0,23.00988260904948,True,,,0.6134363367226954,0.2129983717373192,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,24.0,23.99583562215169,True,,,0.5194104743405997,0.2075236000621365,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,25.0,25.00628153483073,True,,,0.2425074405243996,0.1815564448354568,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,26.0,25.99305979410808,True,,,0.2689211639381034,0.1927371542378388,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,27.0,27.002503712972004,True,,,0.8982633557771303,0.3316967053592755,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,28.0,28.00738016764323,True,,,0.647798264127662,0.2705524976195493,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,29.0,28.999234517415363,True,,,0.7738006173321307,0.3165658903549817,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,30.0,30.00407536824544,True,,,0.5313768787441279,0.2692675536390378,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,31.0,30.91159566243489,True,,,0.1009013465221781,0.2119453241779095,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,32.0,31.992178599039715,True,,,0.7113977871495837,0.3351095760005891,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,33.0,33.00210698445638,True,,,0.4783163314494937,0.2866065056526806,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,34.0,33.998730977376304,True,,,0.5042105465526098,0.3017376506647491,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,35.0,34.99854024251302,True,,,0.1634624291528674,0.2514047416167171,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,36.0,35.99199930826823,True,,,0.9133863476859164,0.4809627268991831,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,37.0,36.99649937947592,True,,,0.6529862609284958,0.3756849527644774,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,38.0,37.99058151245117,True,,,0.0230241043483309,0.2569967210410074,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,39.0,38.99913024902344,True,,,0.7749774046149108,0.4501460138359124,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,40.0,39.998146057128906,True,,,0.3647480972162399,0.3313905618792199,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,41.0,40.99287541707357,True,,,0.7124689936241072,0.450113999465372,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,42.0,41.99231465657552,True,,,0.4527381646755624,0.3721308592383715,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,43.0,42.99414825439453,True,,,0.4396264694212908,0.3786567430906216,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,44.0,44.00478108723959,True,,,0.5471637730512665,0.4205645294205671,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,45.0,45.00039800008138,True,,,0.1016002323795085,0.3250892982606883,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,46.0,45.90011723836263,True,,,0.6152010454861315,0.4698752526338062,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,47.0,46.9943478902181,True,,,0.2039594888570276,0.3611419503038542,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,48.0,47.92529932657877,True,,,0.3735462104072294,0.4118247967087061,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,49.0,49.00962066650391,True,,,0.3631714641583738,0.4210723136581534,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,50.0,50.0093739827474,True,,,0.0448883566251257,0.3577202799680427,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,51.0,50.99670282999674,True,,,0.3831033058050844,0.4466240200873274,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,52.0,52.059426625569664,True,,,0.3948819541042588,0.4623950995297213,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,53.0,52.99914296468099,True,,,0.1132724970758554,0.3982026373387364,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,54.0,54.00963846842448,True,,,0.4438825520228597,0.4997419337213319,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,55.0,54.99197514851888,True,,,0.0103806392391459,0.3948797793449274,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,56.0,55.99966430664063,True,,,0.0963630407735415,0.4199377831848197,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,57.0,57.00847244262695,True,,,0.3423654325590394,0.4994272369511023,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,58.0,58.006080627441406,True,,,0.2553452681480742,0.4814431810814036,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,59.0,59.00151443481445,True,,,0.2161894174974438,0.4818629769470617,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,60.0,60.00200653076172,True,,,0.0220316494715749,0.4418581975744479,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,61.0,60.999707539876304,True,,,0.1800273232513195,0.4901318408795937,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,62.0,62.00306701660156,True,,,0.0622358528512938,0.4702337773635545,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,63.0,62.99920399983724,True,,,0.0623840088363136,0.479580999492496,,,,,,,,,,,,,,,,,,,,,
salt_pepper,mae,64.0,63.996070861816406,True,,,0.0614430918879434,0.4895821085987189,,,,,,,,,,,,,,,,,,,,,
vignetting,psnr,10.0,9.99488776237815,True,,,,,0.5276384527352076,2.43471765340673,,,,,,,,,,,,,,,,,,,
vignetting,psnr,11.0,10.998239153776195,True,,,,,0.4371550748885974,3.5504095975897094,,,,,,,,,,,,,,,,,,,
vignetting,psnr,12.0,11.996093330426664,True,,,,,0.4100812301599907,2.651575836603404,,,,,,,,,,,,,,,,,,,
vignetting,psnr,13.0,12.998255135370012,True,,,,,0.3119999801806845,4.267503953376452,,,,,,,,,,,,,,,,,,,
vignetting,psnr,14.0,14.008205809768752,True,,,,,0.3037663906242969,3.405868935856115,,,,,,,,,,,,,,,,,,,
vignetting,psnr,15.0,15.005041114196311,True,,,,,0.2965147857846617,2.2183546241092005,,,,,,,,,,,,,,,,,,,
vignetting,psnr,16.0,15.99024362814867,True,,,,,0.266918388142612,1.2928437538047004,,,,,,,,,,,,,,,,,,,
vignetting,psnr,17.0,17.00536368430104,True,,,,,0.1725209267740136,4.99638194215252,,,,,,,,,,,,,,,,,,,
vignetting,psnr,18.0,18.003556831644527,True,,,,,0.1559010448836265,4.906100052635006,,,,,,,,,,,,,,,,,,,
vignetting,psnr,19.0,18.995816669126192,True,,,,,0.1885785530233652,1.4297017987904157,,,,,,,,,,,,,,,,,,,
vignetting,psnr,20.0,19.99170541804695,True,,,,,0.1680150627099721,1.7300430436460217,,,,,,,,,,,,,,,,,,,
vignetting,psnr,21.0,20.99952946430362,True,,,,,0.1474917117646341,1.0952513379376996,,,,,,,,,,,,,,,,,,,
vignetting,psnr,22.0,22.00548889138904,True,,,,,0.128726550580172,2.5474903880871462,,,,,,,,,,,,,,,,,,,
vignetting,psnr,23.0,22.988326914410603,True,,,,,0.1152220250161809,2.469814671179868,,,,,,,,,,,,,,,,,,,
vignetting,psnr,24.0,24.09380465759725,True,,,,,0.0825686574653334,4.409652558505467,,,,,,,,,,,,,,,,,,,
vignetting,psnr,25.0,24.990394091975578,True,,,,,0.0931339278728127,1.4328722634015756,,,,,,,,,,,,,,,,,,,
vignetting,psnr,26.0,25.998160535757734,True,,,,,0.0823129871235695,1.2876165032270253,,,,,,,,,,,,,,,,,,,
vignetting,psnr,27.0,26.99548005592269,True,,,,,0.0734462473829453,1.5567391800267354,,,,,,,,,,,,,,,,,,,
vignetting,psnr,28.0,27.996600202138087,True,,,,,0.0540768724919274,4.131354604706214,,,,,,,,,,,,,,,,,,,
vignetting,psnr,29.0,29.003312536551103,True,,,,,0.0576738245550564,1.7862227509566155,,,,,,,,,,,,,,,,,,,
vignetting,psnr,30.0,29.993446488004743,True,,,,,0.0489837384471791,2.787191452910936,,,,,,,,,,,,,,,,,,,
vignetting,psnr,31.0,30.99912341748236,True,,,,,0.0362125758123789,4.422072881592036,,,,,,,,,,,,,,,,,,,
vignetting,psnr,32.0,31.99740450855752,True,,,,,0.0333316098604824,4.139305427909914,,,,,,,,,,,,,,,,,,,
vignetting,psnr,33.0,32.911206653091114,True,,,,,0.0357307742205172,1.588084324769751,,,,,,,,,,,,,,,,,,,
vignetting,psnr,34.0,34.009438232474714,True,,,,,0.0291369591539853,3.1011691052793102,,,,,,,,,,,,,,,,,,,
vignetting,psnr,35.0,34.9989703340066,True,,,,,0.0232161642642756,4.05194900851169,,,,,,,,,,,,,,,,,,,
vignetting,psnr,36.0,35.92819643546505,True,,,,,0.0231938069133284,2.911808248267992,,,,,,,,,,,,,,,,,,,
vignetting,psnr,37.0,36.99347375693973,True,,,,,0.0210382433011312,2.167475975607808,,,,,,,,,,,,,,,,,,,
vignetting,psnr,38.0,37.99371781415136,True,,,,,0.0185045893374895,1.828463926473292,,,,,,,,,,,,,,,,,,,
vignetting,psnr,39.0,38.940683153763096,True,,,,,0.0160398659424835,1.1745331875415923,,,,,,,,,,,,,,,,,,,
vignetting,psnr,40.0,39.94049150807729,True,,,,,0.0141091082589006,2.0586833274430405,,,,,,,,,,,,,,,,,,,
vignetting,psnr,41.0,40.954826530610106,True,,,,,0.0118911059309523,2.5940004644103665,,,,,,,,,,,,,,,,,,,
vignetting,psnr,42.0,41.91120529534511,False,,,,,0.009685276691863032,3.430043221051489,,,,,,,,,,,,,,,,,,,
vignetting,psnr,43.0,43.064903030741775,True,,,,,0.0086254412407034,2.5489303539465924,,,,,,,,,,,,,,,,,,,
vignetting,psnr,44.0,44.40237280296576,False,,,,,0.0066165530174076065,2.911180471836163,,,,,,,,,,,,,,,,,,,
vignetting,psnr,45.0,45.01284101086646,True,,,,,0.0047413429866004,4.742011422749295,,,,,,,,,,,,,,,,,,,
vignetting,psnr,46.0,45.92841925248465,True,,,,,0.0049137463313137,2.762126269583182,,,,,,,,,,,,,,,,,,,
